pixel_index channel old_value new_value difference
236333 0 0 132 132
236335 0 0 128 128
236337 0 0 119 119
236339 0 0 120 120
236341 0 0 120 120
236343 0 0 117 117
236345 0 0 124 124
236347 0 0 130 130
236349 0 0 132 132
236351 0 0 141 141
236353 0 0 108 108
236355 0 0 90 90
236357 0 0 106 106
236359 0 0 98 98
236361 0 0 120 120
236363 0 0 107 107
236365 0 0 136 136
236367 0 0 95 95
236369 0 0 83 83
236453 0 0 110 110
236457 0 0 101 101
236461 0 0 99 99
236465 0 0 95 95
236469 0 0 96 96
236473 0 0 106 106
236477 0 0 113 113
236485 0 0 109 109
236489 0 0 103 103
236493 0 0 124 124
236495 0 0 126 126
236497 0 0 119 119
236499 0 0 111 111
236501 0 0 113 113
236503 0 0 120 120
236505 0 0 120 120
236507 0 0 114 114
236509 0 0 119 119
236511 0 0 120 120
236513 0 0 115 115
236515 0 0 110 110
236517 0 0 101 101
236519 0 0 97 97
236521 0 0 90 90
236523 0 0 97 97
236525 0 0 92 92
236527 0 0 80 80
236529 0 0 83 83
236531 0 0 91 91
236533 0 0 96 96
236535 0 0 98 98
236537 0 0 102 102
236539 0 0 92 92
236541 0 0 88 88
236543 0 0 96 96
236545 0 0 108 108
236547 0 0 110 110
236549 0 0 109 109
236551 0 0 107 107
236553 0 0 106 106
236555 0 0 103 103
236557 0 0 101 101
236559 0 0 105 105
236561 0 0 105 105
236563 0 0 99 99
236565 0 0 105 105
236567 0 0 109 109
236569 0 0 104 104
236571 0 0 110 110
236573 0 0 109 109
236575 0 0 98 98
236577 0 0 92 92
236579 0 0 80 80
236581 0 0 76 76
236583 0 0 73 73
236585 0 0 68 68
236587 0 0 96 96
236589 0 0 110 110
236591 0 0 101 101
236593 0 0 119 119
236595 0 0 97 97
236597 0 0 114 114
236599 0 0 101 101
236601 0 0 115 115
236603 0 0 101 101
236605 0 0 120 120
236607 0 0 108 108
236609 0 0 138 138
236611 0 0 125 125
236613 0 0 145 145
236615 0 0 116 116
236617 0 0 140 140
236619 0 0 120 120
236621 0 0 134 134
236623 0 0 116 116
236625 0 0 133 133
236627 0 0 107 107
236629 0 0 120 120
236631 0 0 78 78
236633 0 0 84 84
236635 0 0 117 117
236637 0 0 135 135
236639 0 0 119 119
236641 0 0 151 151
236643 0 0 103 103
236645 0 0 78 78
236649 0 0 91 91
236713 0 0 83 83
236717 0 0 84 84
236721 0 0 70 70
236725 0 0 81 81
236729 0 0 83 83
236733 0 0 106 106
236735 0 0 111 111
236737 0 0 107 107
236739 0 0 109 109
236741 0 0 112 112
236743 0 0 109 109
236745 0 0 111 111
236747 0 0 107 107
236749 0 0 104 104
236751 0 0 112 112
236753 0 0 118 118
236755 0 0 116 116
236757 0 0 119 119
236759 0 0 94 94
236761 0 0 95 95
236763 0 0 122 122
236765 0 0 117 117
236767 0 0 111 111
236769 0 0 108 108
236771 0 0 106 106
236773 0 0 100 100
236775 0 0 81 81
236777 0 0 85 85
236779 0 0 74 74
236781 0 0 73 73
236783 0 0 86 86
236785 0 0 55 55
236787 0 0 41 41
236789 0 0 41 41
236791 0 0 53 53
236793 0 0 56 56
236795 0 0 58 58
236797 0 0 91 91
236801 0 0 52 52
236803 0 0 58 58
236805 0 0 89 89
236807 0 0 88 88
236809 0 0 55 55
236811 0 0 52 52
236813 0 0 55 55
236815 0 0 60 60
236817 0 0 58 58
236819 0 0 58 58
236821 0 0 56 56
236823 0 0 48 48
236825 0 0 44 44
236827 0 0 55 55
236829 0 0 58 58
236831 0 0 53 53
236833 0 0 51 51
236835 0 0 51 51
236837 0 0 52 52
236839 0 0 53 53
236841 0 0 54 54
236843 0 0 52 52
236845 0 0 58 58
236847 0 0 57 57
236849 0 0 50 50
236851 0 0 51 51
236853 0 0 56 56
236855 0 0 57 57
236857 0 0 52 52
236859 0 0 57 57
236861 0 0 58 58
236863 0 0 60 60
236865 0 0 62 62
236867 0 0 52 52
236869 0 0 52 52
236871 0 0 53 53
236873 0 0 49 49
236875 0 0 51 51
236877 0 0 55 55
236879 0 0 51 51
236881 0 0 50 50
236883 0 0 51 51
236885 0 0 54 54
236887 0 0 60 60
236889 0 0 56 56
236891 0 0 50 50
236893 0 0 53 53
236895 0 0 60 60
236897 0 0 59 59
236899 0 0 56 56
236901 0 0 69 69
236903 0 0 79 79
236905 0 0 106 106
236907 0 0 97 97
236909 0 0 61 61
236911 0 0 71 71
236913 0 0 106 106
236915 0 0 104 104
236917 0 0 74 74
236919 0 0 72 72
236921 0 0 73 73
236923 0 0 77 77
236925 0 0 82 82
236927 0 0 85 85
236929 0 0 81 81
236931 0 0 74 74
236933 0 0 71 71
236935 0 0 75 75
236937 0 0 81 81
236939 0 0 92 92
236941 0 0 97 97
236945 0 0 120 120
236947 0 0 115 115
236949 0 0 111 111
236951 0 0 109 109
236953 0 0 104 104
236955 0 0 109 109
236957 0 0 111 111
236959 0 0 113 113
236961 0 0 114 114
236963 0 0 116 116
236965 0 0 111 111
236967 0 0 110 110
236969 0 0 78 78
236973 0 0 115 115
236975 0 0 113 113
236977 0 0 110 110
236979 0 0 128 128
236981 0 0 120 120
236983 0 0 124 124
236985 0 0 131 131
236987 0 0 139 139
236989 0 0 140 140
236991 0 0 140 140
236993 0 0 109 109
236997 0 0 105 105
237001 0 0 108 108
237005 0 0 129 129
237017 0 0 87 87
237021 0 0 123 123
237025 0 0 109 109
237027 0 0 113 113
237029 0 0 121 121
237031 0 0 126 126
237033 0 0 105 105
237035 0 0 117 117
237037 0 0 108 108
237038 0 255 30 225
237039 0 0 101 101
237041 0 0 144 144
237043 0 0 143 143
237045 0 0 139 139
237047 0 0 133 133
237049 0 0 129 129
237051 0 0 130 130
237053 0 0 92 92
237057 0 0 138 138
237059 0 0 134 134
237061 0 0 132 132
237063 0 0 122 122
237065 0 0 110 110
237067 0 0 140 140
237069 0 0 130 130
237071 0 0 122 122
237073 0 0 94 94
237229 0 0 118 118
237233 0 0 127 127
237237 0 0 119 119
237241 0 0 121 121
237245 0 0 128 128
237249 0 0 143 143
237253 0 0 153 153
237257 0 0 146 146
237261 0 0 137 137
237265 0 0 136 136
237269 0 0 126 126
237277 0 0 139 139
237281 0 0 155 155
237416 0 255 42 213
237753 0 0 115 115
237761 0 0 112 112
237765 0 0 123 123
237769 0 0 128 128
237773 0 0 114 114
237777 0 0 124 124
237781 0 0 123 123
237785 0 0 136 136
237787 0 0 138 138
237789 0 0 112 112
237793 0 0 130 130
237795 0 0 123 123
237797 0 0 96 96
237799 0 0 96 96
237801 0 0 94 94
237803 0 0 103 103
237805 0 0 98 98
237807 0 0 93 93
237809 0 0 100 100
237811 0 0 109 109
237813 0 0 110 110
237815 0 0 105 105
237817 0 0 109 109
237819 0 0 106 106
237821 0 0 104 104
237823 0 0 107 107
237825 0 0 108 108
237827 0 0 106 106
237829 0 0 104 104
237831 0 0 106 106
237833 0 0 107 107
237835 0 0 104 104
237837 0 0 103 103
237839 0 0 104 104
237841 0 0 111 111
237843 0 0 112 112
237845 0 0 117 117
237847 0 0 111 111
237849 0 0 114 114
237851 0 0 121 121
237853 0 0 107 107
237855 0 0 99 99
237857 0 0 95 95
237859 0 0 91 91
237861 0 0 94 94
237863 0 0 82 82
237865 0 0 74 74
237867 0 0 108 108
237869 0 0 123 123
237871 0 0 109 109
237873 0 0 125 125
237875 0 0 99 99
237877 0 0 110 110
237879 0 0 110 110
237881 0 0 129 129
237883 0 0 112 112
237885 0 0 99 99
237887 0 0 88 88
237889 0 0 105 105
237891 0 0 95 95
237893 0 0 106 106
237895 0 0 81 81
237897 0 0 95 95
237899 0 0 90 90
237901 0 0 104 104
237903 0 0 69 69
237905 0 0 72 72
237907 0 0 88 88
237909 0 0 106 106
237911 0 0 67 67
237913 0 0 75 75
237915 0 0 81 81
237917 0 0 81 81
237919 0 0 64 64
237921 0 0 86 86
237923 0 0 75 75
237925 0 0 79 79
237927 0 0 50 50
237929 0 0 52 52
237931 0 0 60 60
237933 0 0 57 57
237935 0 0 64 64
237937 0 0 65 65
237939 0 0 64 64
237941 0 0 82 82
237943 0 0 83 83
237945 0 0 80 80
237947 0 0 77 77
237949 0 0 77 77
237951 0 0 91 91
237953 0 0 97 97
237955 0 0 91 91
237957 0 0 95 95
237959 0 0 102 102
237961 0 0 97 97
237963 0 0 96 96
237965 0 0 95 95
237967 0 0 99 99
237969 0 0 104 104
237971 0 0 109 109
237973 0 0 111 111
237975 0 0 112 112
237977 0 0 110 110
237979 0 0 104 104
237981 0 0 108 108
237983 0 0 109 109
237985 0 0 81 81
237987 0 0 92 92
237989 0 0 117 117
237991 0 0 100 100
237993 0 0 74 74
237995 0 0 84 84
237997 0 0 60 60
237999 0 0 66 66
238001 0 0 94 94
238003 0 0 92 92
238005 0 0 72 72
238007 0 0 72 72
238009 0 0 67 67
238011 0 0 61 61
238013 0 0 61 61
238015 0 0 74 74
238017 0 0 81 81
238019 0 0 75 75
238021 0 0 82 82
238023 0 0 87 87
238025 0 0 88 88
238027 0 0 89 89
238029 0 0 94 94
238031 0 0 103 103
238033 0 0 108 108
238035 0 0 119 119
238037 0 0 128 128
238039 0 0 102 102
238041 0 0 100 100
238043 0 0 115 115
238045 0 0 114 114
238047 0 0 120 120
238049 0 0 124 124
238051 0 0 125 125
238053 0 0 119 119
238055 0 0 112 112
238057 0 0 116 116
238059 0 0 100 100
238061 0 0 103 103
238063 0 0 84 84
238065 0 0 58 58
238067 0 0 48 48
238069 0 0 54 54
238071 0 0 71 71
238073 0 0 63 63
238075 0 0 65 65
238077 0 0 98 98
238081 0 0 64 64
238083 0 0 65 65
238085 0 0 104 104
238087 0 0 107 107
238089 0 0 72 72
238091 0 0 69 69
238093 0 0 78 78
238095 0 0 78 78
238097 0 0 74 74
238099 0 0 88 88
238101 0 0 93 93
238103 0 0 74 74
238105 0 0 41 41
238107 0 0 60 60
238109 0 0 66 66
238111 0 0 69 69
238113 0 0 93 93
238115 0 0 104 104
238117 0 0 84 84
238119 0 0 66 66
238121 0 0 91 91
238123 0 0 94 94
238125 0 0 67 67
238127 0 0 63 63
238129 0 0 89 89
238131 0 0 90 90
238133 0 0 92 92
238135 0 0 93 93
238137 0 0 92 92
238139 0 0 99 99
238141 0 0 101 101
238143 0 0 102 102
238145 0 0 72 72
238147 0 0 72 72
238149 0 0 73 73
238151 0 0 68 68
238153 0 0 60 60
238155 0 0 55 55
238157 0 0 70 70
238159 0 0 71 71
238161 0 0 91 91
238163 0 0 102 102
238165 0 0 81 81
238167 0 0 76 76
238169 0 0 68 68
238171 0 0 68 68
238173 0 0 71 71
238175 0 0 84 84
238177 0 0 78 78
238179 0 0 69 69
238181 0 0 83 83
238183 0 0 88 88
238185 0 0 109 109
238187 0 0 100 100
238189 0 0 69 69
238191 0 0 82 82
238193 0 0 113 113
238195 0 0 111 111
238197 0 0 77 77
238199 0 0 75 75
238201 0 0 104 104
238203 0 0 108 108
238205 0 0 85 85
238207 0 0 87 87
238209 0 0 85 85
238211 0 0 76 76
238213 0 0 72 72
238215 0 0 82 82
238217 0 0 93 93
238219 0 0 102 102
238221 0 0 116 116
238223 0 0 104 104
238225 0 0 111 111
238227 0 0 107 107
238229 0 0 80 80
238233 0 0 94 94
238237 0 0 80 80
238241 0 0 80 80
238245 0 0 72 72
238249 0 0 87 87
238253 0 0 80 80
238257 0 0 85 85
238261 0 0 89 89
238265 0 0 95 95
238269 0 0 111 111
238273 0 0 95 95
238277 0 0 99 99
238281 0 0 96 96
238428 0 255 44 211
239642 0 0 40 40
239654 0 255 45 210
239762 0 0 27 27
240076 0 255 27 228
240253 0 0 81 81
240257 0 0 105 105
240261 0 0 74 74
240265 0 0 97 97
240269 0 0 89 89
240273 0 0 103 103
240275 0 0 93 93
240277 0 0 91 91
240279 0 0 87 87
240281 0 0 90 90
240283 0 0 94 94
240285 0 0 83 83
240287 0 0 80 80
240289 0 0 79 79
240291 0 0 75 75
240293 0 0 83 83
240295 0 0 83 83
240297 0 0 71 71
240299 0 0 80 80
240301 0 0 74 74
240303 0 0 67 67
240305 0 0 72 72
240307 0 0 70 70
240309 0 0 68 68
240311 0 0 66 66
240313 0 0 95 95
240315 0 0 92 92
240317 0 0 59 59
240319 0 0 60 60
240321 0 0 58 58
240323 0 0 82 82
240325 0 0 117 117
240327 0 0 98 98
240329 0 0 61 61
240331 0 0 60 60
240333 0 0 86 86
240335 0 0 84 84
240337 0 0 90 90
240339 0 0 81 81
240341 0 0 78 78
240343 0 0 81 81
240345 0 0 81 81
240347 0 0 78 78
240349 0 0 78 78
240351 0 0 82 82
240353 0 0 52 52
240355 0 0 50 50
240357 0 0 43 43
240359 0 0 51 51
240361 0 0 78 78
240363 0 0 76 76
240365 0 0 84 84
240367 0 0 77 77
240369 0 0 71 71
240371 0 0 102 102
240373 0 0 108 108
240375 0 0 86 86
240377 0 0 77 77
240379 0 0 76 76
240381 0 0 79 79
240383 0 0 75 75
240385 0 0 77 77
240387 0 0 82 82
240389 0 0 82 82
240391 0 0 70 70
240393 0 0 69 69
240395 0 0 100 100
240397 0 0 100 100
240399 0 0 106 106
240401 0 0 83 83
240403 0 0 47 47
240405 0 0 71 71
240407 0 0 98 98
240409 0 0 96 96
240411 0 0 68 68
240413 0 0 73 73
240415 0 0 83 83
240417 0 0 72 72
240419 0 0 60 60
240421 0 0 53 53
240423 0 0 55 55
240425 0 0 60 60
240427 0 0 62 62
240429 0 0 67 67
240431 0 0 61 61
240433 0 0 55 55
240435 0 0 60 60
240437 0 0 70 70
240439 0 0 99 99
240441 0 0 96 96
240443 0 0 90 90
240445 0 0 73 73
240447 0 0 81 81
240449 0 0 92 92
240451 0 0 86 86
240453 0 0 77 77
240455 0 0 49 49
240457 0 0 59 59
240459 0 0 94 94
240461 0 0 80 80
240463 0 0 72 72
240465 0 0 71 71
240467 0 0 67 67
240469 0 0 68 68
240471 0 0 62 62
240473 0 0 56 56
240475 0 0 59 59
240477 0 0 88 88
240479 0 0 82 82
240481 0 0 76 76
240483 0 0 77 77
240485 0 0 73 73
240487 0 0 58 58
240489 0 0 47 47
240491 0 0 78 78
240493 0 0 64 64
240495 0 0 67 67
240497 0 0 98 98
240499 0 0 84 84
240501 0 0 69 69
240503 0 0 65 65
240505 0 0 65 65
240507 0 0 65 65
240509 0 0 61 61
240511 0 0 53 53
240513 0 0 49 49
240515 0 0 51 51
240517 0 0 47 47
240519 0 0 45 45
240521 0 0 39 39
240523 0 0 38 38
240525 0 0 41 41
240527 0 0 43 43
240529 0 0 45 45
240531 0 0 47 47
240533 0 0 46 46
240535 0 0 46 46
240537 0 0 77 77
240539 0 0 74 74
240541 0 0 44 44
240543 0 0 53 53
240545 0 0 52 52
240547 0 0 43 43
240549 0 0 71 71
240551 0 0 104 104
240553 0 0 103 103
240555 0 0 70 70
240557 0 0 40 40
240559 0 0 37 37
240561 0 0 41 41
240563 0 0 47 47
240565 0 0 44 44
240567 0 0 46 46
240569 0 0 53 53
240571 0 0 51 51
240573 0 0 50 50
240575 0 0 56 56
240577 0 0 61 61
240579 0 0 72 72
240581 0 0 66 66
240583 0 0 59 59
240585 0 0 67 67
240587 0 0 59 59
240589 0 0 54 54
240591 0 0 60 60
240593 0 0 58 58
240595 0 0 57 57
240597 0 0 60 60
240599 0 0 60 60
240601 0 0 57 57
240603 0 0 48 48
240605 0 0 40 40
240607 0 0 44 44
240609 0 0 76 76
240611 0 0 70 70
240613 0 0 38 38
240615 0 0 42 42
240617 0 0 67 67
240619 0 0 64 64
240621 0 0 64 64
240623 0 0 69 69
240625 0 0 71 71
240627 0 0 96 96
240629 0 0 89 89
240631 0 0 87 87
240633 0 0 87 87
240635 0 0 92 92
240637 0 0 103 103
240641 0 0 98 98
240643 0 0 95 95
240645 0 0 107 107
240647 0 0 78 78
240649 0 0 76 76
240651 0 0 109 109
240653 0 0 118 118
240655 0 0 126 126
240657 0 0 135 135
240659 0 0 136 136
240661 0 0 114 114
240663 0 0 86 86
240665 0 0 82 82
240667 0 0 44 44
240669 0 0 52 52
240671 0 0 60 60
240673 0 0 35 35
240675 0 0 44 44
240677 0 0 82 82
240679 0 0 67 67
240681 0 0 55 55
240683 0 0 54 54
240685 0 0 54 54
240687 0 0 64 64
240689 0 0 63 63
240691 0 0 88 88
240693 0 0 88 88
240695 0 0 92 92
240697 0 0 85 85
240699 0 0 71 71
240701 0 0 62 62
240703 0 0 61 61
240705 0 0 60 60
240707 0 0 55 55
240709 0 0 52 52
240711 0 0 49 49
240713 0 0 100 100
240715 0 0 97 97
240717 0 0 58 58
240719 0 0 62 62
240721 0 0 57 57
240723 0 0 48 48
240725 0 0 46 46
240727 0 0 73 73
240729 0 0 103 103
240731 0 0 86 86
240733 0 0 93 93
240735 0 0 74 74
240737 0 0 53 53
240739 0 0 62 62
240741 0 0 87 87
240743 0 0 71 71
240745 0 0 84 84
240747 0 0 81 81
240749 0 0 108 108
240751 0 0 113 113
240753 0 0 118 118
240755 0 0 146 146
240757 0 0 140 140
240759 0 0 106 106
240761 0 0 69 69
240763 0 0 63 63
240765 0 0 42 42
240767 0 0 61 61
240769 0 0 95 95
240771 0 0 56 56
240773 0 0 98 98
240775 0 0 129 129
240777 0 0 122 122
240779 0 0 119 119
240781 0 0 117 117
240783 0 0 109 109
240785 0 0 102 102
240787 0 0 102 102
240789 0 0 98 98
240791 0 0 101 101
240793 0 0 97 97
240795 0 0 84 84
240797 0 0 83 83
240799 0 0 89 89
240801 0 0 80 80
240803 0 0 69 69
240805 0 0 68 68
240807 0 0 70 70
240809 0 0 68 68
240811 0 0 67 67
240813 0 0 66 66
240815 0 0 64 64
240817 0 0 59 59
240819 0 0 62 62
240821 0 0 56 56
240823 0 0 50 50
240825 0 0 55 55
240827 0 0 57 57
240829 0 0 85 85
240831 0 0 107 107
240833 0 0 66 66
240835 0 0 53 53
240837 0 0 89 89
240839 0 0 77 77
240841 0 0 121 121
240843 0 0 117 117
240845 0 0 78 78
240847 0 0 71 71
240849 0 0 117 117
240851 0 0 108 108
240853 0 0 106 106
240855 0 0 107 107
240857 0 0 106 106
240859 0 0 114 114
240861 0 0 110 110
240863 0 0 101 101
240865 0 0 101 101
240867 0 0 100 100
240869 0 0 70 70
240871 0 0 60 60
240873 0 0 94 94
240875 0 0 92 92
240877 0 0 92 92
240879 0 0 93 93
240881 0 0 56 56
240883 0 0 47 47
240885 0 0 60 60
240887 0 0 59 59
240889 0 0 60 60
240891 0 0 73 73
240893 0 0 106 106
240895 0 0 87 87
240897 0 0 114 114
240899 0 0 90 90
240901 0 0 113 113
240903 0 0 55 55
240905 0 0 62 62
240907 0 0 81 81
240909 0 0 109 109
240911 0 0 74 74
240913 0 0 131 131
240915 0 0 108 108
240917 0 0 123 123
240919 0 0 109 109
240921 0 0 122 122
240923 0 0 99 99
240925 0 0 122 122
240927 0 0 112 112
240929 0 0 140 140
240931 0 0 90 90
240933 0 0 90 90
240935 0 0 92 92
240937 0 0 102 102
240939 0 0 112 112
240941 0 0 89 89
240943 0 0 82 82
240945 0 0 68 68
240947 0 0 61 61
240949 0 0 58 58
240951 0 0 62 62
240953 0 0 61 61
240955 0 0 60 60
240957 0 0 67 67
240959 0 0 67 67
240961 0 0 67 67
240963 0 0 65 65
240965 0 0 91 91
240967 0 0 88 88
240969 0 0 50 50
240971 0 0 46 46
240973 0 0 73 73
240975 0 0 105 105
240977 0 0 103 103
240979 0 0 103 103
240981 0 0 95 95
240983 0 0 92 92
240985 0 0 82 82
240987 0 0 73 73
240989 0 0 77 77
240991 0 0 75 75
240993 0 0 102 102
240995 0 0 99 99
240997 0 0 87 87
240999 0 0 81 81
241001 0 0 83 83
241003 0 0 77 77
241005 0 0 62 62
241007 0 0 60 60
241009 0 0 68 68
241011 0 0 68 68
241013 0 0 61 61
241015 0 0 93 93
241017 0 0 101 101
241019 0 0 80 80
241021 0 0 89 89
241023 0 0 74 74
241025 0 0 81 81
241027 0 0 66 66
241029 0 0 112 112
241031 0 0 111 111
241033 0 0 113 113
241035 0 0 110 110
241037 0 0 105 105
241039 0 0 108 108
241041 0 0 105 105
241043 0 0 101 101
241045 0 0 101 101
241047 0 0 99 99
241049 0 0 91 91
241051 0 0 89 89
241053 0 0 90 90
241055 0 0 92 92
241057 0 0 90 90
241059 0 0 86 86
241061 0 0 83 83
241063 0 0 81 81
241065 0 0 79 79
241067 0 0 74 74
241069 0 0 78 78
241071 0 0 79 79
241073 0 0 73 73
241075 0 0 73 73
241077 0 0 76 76
241079 0 0 77 77
241081 0 0 73 73
241083 0 0 72 72
241085 0 0 69 69
241087 0 0 68 68
241089 0 0 73 73
241091 0 0 71 71
241093 0 0 69 69
241095 0 0 67 67
241097 0 0 69 69
241099 0 0 69 69
241101 0 0 66 66
241103 0 0 64 64
241105 0 0 61 61
241107 0 0 63 63
241109 0 0 63 63
241111 0 0 61 61
241113 0 0 60 60
241115 0 0 63 63
241117 0 0 61 61
241119 0 0 58 58
241121 0 0 61 61
241123 0 0 61 61
241125 0 0 58 58
241127 0 0 56 56
241129 0 0 59 59
241131 0 0 61 61
241133 0 0 57 57
241135 0 0 56 56
241137 0 0 62 62
241139 0 0 63 63
241141 0 0 61 61
241143 0 0 60 60
241145 0 0 61 61
241147 0 0 63 63
241149 0 0 63 63
241151 0 0 62 62
241153 0 0 57 57
241155 0 0 56 56
241157 0 0 59 59
241159 0 0 61 61
241161 0 0 63 63
241163 0 0 62 62
241165 0 0 62 62
241167 0 0 66 66
241169 0 0 67 67
241171 0 0 66 66
241173 0 0 68 68
241175 0 0 69 69
241177 0 0 69 69
241179 0 0 72 72
241181 0 0 78 78
241183 0 0 78 78
241185 0 0 81 81
241187 0 0 83 83
241189 0 0 79 79
241191 0 0 85 85
241193 0 0 86 86
241195 0 0 83 83
241197 0 0 85 85
241199 0 0 88 88
241201 0 0 92 92
241203 0 0 93 93
241205 0 0 99 99
241207 0 0 103 103
241209 0 0 102 102
241211 0 0 99 99
241213 0 0 104 104
241215 0 0 106 106
241217 0 0 66 66
241219 0 0 60 60
241221 0 0 71 71
241223 0 0 63 63
241225 0 0 81 81
241227 0 0 75 75
241229 0 0 87 87
241231 0 0 72 72
241233 0 0 77 77
241235 0 0 64 64
241237 0 0 112 112
241239 0 0 115 115
241241 0 0 77 77
241243 0 0 62 62
241245 0 0 81 81
241247 0 0 81 81
241249 0 0 98 98
241251 0 0 76 76
241253 0 0 89 89
241255 0 0 81 81
241257 0 0 95 95
241259 0 0 84 84
241261 0 0 94 94
241263 0 0 79 79
241265 0 0 92 92
241267 0 0 76 76
241269 0 0 81 81
241271 0 0 72 72
241273 0 0 93 93
241275 0 0 78 78
241277 0 0 90 90
241281 0 0 58 58
241283 0 0 58 58
241285 0 0 64 64
241287 0 0 69 69
241289 0 0 82 82
241291 0 0 84 84
241293 0 0 63 63
241295 0 0 83 83
241297 0 0 102 102
241299 0 0 123 123
241301 0 0 104 104
241305 0 0 113 113
241369 0 0 101 101
241373 0 0 111 111
241377 0 0 111 111
241378 0 255 74 181
241379 0 0 115 115
241381 0 0 98 98
241385 0 0 120 120
241387 0 0 122 122
241389 0 0 127 127
241391 0 0 129 129
241393 0 0 125 125
241395 0 0 126 126
241397 0 0 125 125
241399 0 0 126 126
241401 0 0 94 94
241405 0 0 99 99
241409 0 0 70 70
241413 0 0 130 130
241415 0 0 132 132
241417 0 0 131 131
241419 0 0 122 122
241421 0 0 118 118
241423 0 0 119 119
241425 0 0 80 80
241427 0 0 74 74
241429 0 0 74 74
241431 0 0 75 75
241433 0 0 77 77
241435 0 0 71 71
241437 0 0 72 72
241439 0 0 76 76
241441 0 0 70 70
241443 0 0 68 68
241445 0 0 63 63
241447 0 0 61 61
241449 0 0 59 59
241451 0 0 62 62
241453 0 0 63 63
241455 0 0 56 56
241457 0 0 56 56
241459 0 0 64 64
241461 0 0 64 64
241463 0 0 64 64
241465 0 0 65 65
241467 0 0 66 66
241469 0 0 64 64
241471 0 0 82 82
241473 0 0 74 74
241477 0 0 102 102
241481 0 0 109 109
241483 0 0 106 106
241485 0 0 71 71
241489 0 0 108 108
241491 0 0 104 104
241493 0 0 97 97
241495 0 0 100 100
241497 0 0 133 133
241499 0 0 134 134
241501 0 0 136 136
241503 0 0 135 135
241505 0 0 127 127
241507 0 0 114 114
241509 0 0 82 82
241513 0 0 93 93
241515 0 0 94 94
241517 0 0 98 98
241519 0 0 97 97
241521 0 0 62 62
241525 0 0 69 69
241529 0 0 68 68
241533 0 0 72 72
241537 0 0 77 77
241541 0 0 84 84
241549 0 0 86 86
241553 0 0 81 81
241557 0 0 80 80
241561 0 0 82 82
241565 0 0 90 90
241569 0 0 112 112
241657 0 0 130 130
241661 0 0 57 57
241665 0 0 48 48
241669 0 0 85 85
241671 0 0 81 81
241673 0 0 83 83
241675 0 0 86 86
241677 0 0 87 87
241679 0 0 94 94
241681 0 0 104 104
241683 0 0 112 112
241685 0 0 122 122
241687 0 0 108 108
241689 0 0 107 107
241691 0 0 123 123
241693 0 0 118 118
241695 0 0 102 102
241697 0 0 95 95
241699 0 0 101 101
241701 0 0 97 97
241703 0 0 91 91
241705 0 0 95 95
241707 0 0 98 98
241709 0 0 102 102
241711 0 0 109 109
241713 0 0 99 99
241715 0 0 104 104
241717 0 0 113 113
241719 0 0 109 109
241721 0 0 72 72
241723 0 0 76 76
241725 0 0 80 80
241727 0 0 44 44
241729 0 0 45 45
241731 0 0 52 52
241733 0 0 55 55
241735 0 0 54 54
241737 0 0 50 50
241739 0 0 43 43
241741 0 0 45 45
241743 0 0 45 45
241745 0 0 36 36
241747 0 0 42 42
241749 0 0 60 60
241751 0 0 61 61
241753 0 0 50 50
241755 0 0 47 47
241757 0 0 52 52
241759 0 0 51 51
241761 0 0 49 49
241763 0 0 54 54
241765 0 0 49 49
241767 0 0 45 45
241769 0 0 54 54
241771 0 0 59 59
241773 0 0 54 54
241775 0 0 54 54
241777 0 0 59 59
241779 0 0 54 54
241781 0 0 52 52
241783 0 0 55 55
241785 0 0 54 54
241787 0 0 51 51
241789 0 0 55 55
241791 0 0 59 59
241793 0 0 54 54
241795 0 0 47 47
241797 0 0 53 53
241799 0 0 58 58
241801 0 0 62 62
241803 0 0 68 68
241805 0 0 60 60
241807 0 0 53 53
241809 0 0 48 48
241811 0 0 47 47
241813 0 0 50 50
241815 0 0 52 52
241817 0 0 55 55
241819 0 0 63 63
241821 0 0 58 58
241823 0 0 60 60
241825 0 0 64 64
241827 0 0 65 65
241829 0 0 59 59
241831 0 0 55 55
241833 0 0 58 58
241835 0 0 62 62
241837 0 0 74 74
241839 0 0 76 76
241841 0 0 75 75
241843 0 0 72 72
241845 0 0 76 76
241847 0 0 84 84
241849 0 0 87 87
241851 0 0 92 92
241853 0 0 91 91
241855 0 0 87 87
241857 0 0 55 55
241861 0 0 77 77
241865 0 0 71 71
241869 0 0 88 88
241873 0 0 73 73
241877 0 0 93 93
241879 0 0 94 94
241881 0 0 58 58
241885 0 0 65 65
241889 0 0 76 76
241893 0 0 94 94
241897 0 0 102 102
241901 0 0 100 100
241905 0 0 118 118
241909 0 0 100 100
241913 0 0 120 120
241917 0 0 114 114
241973 0 0 111 111
241977 0 0 96 96
241981 0 0 93 93
241997 0 0 104 104
242001 0 0 106 106
242050 0 0 11 11
242328 0 0 64 64
242372 0 0 46 46
242729 0 0 115 115
242740 0 255 60 195
242741 0 0 95 95
242745 0 0 102 102
242749 0 0 126 126
242753 0 0 107 107
242757 0 0 127 127
242761 0 0 99 99
242765 0 0 97 97
242769 0 0 99 99
242773 0 0 96 96
242777 0 0 126 126
242781 0 0 130 130
242785 0 0 94 94
242789 0 0 85 85
242793 0 0 69 69
242797 0 0 76 76
242801 0 0 69 69
242805 0 0 78 78
242809 0 0 80 80
242813 0 0 94 94
242817 0 0 76 76
